PROVINCE,PROVINCE_C,DISTRICT,DISTRICT_C,TEHSIL,TEHSIL_C,Union Council,UC_C
Sindh,8,Hyderabad,804,Hyderabad,80401,Masu Bhurgari,800084
Sindh,8,Hyderabad,804,Hyderabad,80401,Moolan,800085
Sindh,8,Hyderabad,804,Hyderabad,80401,Muso Khatian,800086
Sindh,8,Hyderabad,804,Hyderabad,80401,Seri,800087
Sindh,8,Hyderabad,804,Hyderabad,80401,Tando Fazal,800088
Sindh,8,Hyderabad,804,Hyderabad,80401,Tando Hyder,800089
Sindh,8,Hyderabad,804,Hyderabad,80401,Tando Qaisar,800090
Sindh,8,Hyderabad,804,Latifabad,80402,Latifabad-20,800091
Sindh,8,Hyderabad,804,Latifabad,80402,Latifabad-21,800092
Sindh,8,Hyderabad,804,Latifabad,80402,Latifabad-22,800093
Sindh,8,Hyderabad,804,Latifabad,80402,Latifabad-23,800094
Sindh,8,Hyderabad,804,Latifabad,80402,Latifabad-25,800095
Sindh,8,Hyderabad,804,Latifabad,80402,Latifabad-32,800096
Sindh,8,Hyderabad,804,Latifabad,80402,Unknown1,800097
Sindh,8,Hyderabad,804,Latifabad,80402,Unknown11,800098
Sindh,8,Hyderabad,804,Latifabad,80402,Unknown2,800099
Sindh,8,Hyderabad,804,Hyderabad City,80404,Unknown3,800100
Sindh,8,Hyderabad,804,Hyderabad City,80404,Unknown4,800101
Sindh,8,Hyderabad,804,Hyderabad City,80404,Unknown5,800102
Sindh,8,Hyderabad,804,Hyderabad City,80404,Unknown6,800103
Sindh,8,Hyderabad,804,Hyderabad City,80404,Unknown7,800104
Sindh,8,Hyderabad,804,Latifabad,80402,Unknown9,800105
Sindh,8,Hyderabad,804,Qasimabad,80403,Qasimabad-4,800106
Sindh,8,Hyderabad,804,Qasimabad,80403,Unknown10,800107
Sindh,8,Hyderabad,804,Qasimabad,80403,Unknown8,800108
Sindh,8,Jacobabad,805,Garhi Khairo,80501,Allahabad,800109
Sindh,8,Jacobabad,805,Garhi Khairo,80501,Allanpur,800110
Sindh,8,Jacobabad,805,Garhi Khairo,80501,Garhikhairo,800111
Sindh,8,Jacobabad,805,Garhi Khairo,80501,Khudabad,800112
Sindh,8,Jacobabad,805,Garhi Khairo,80501,Miranpur,800113
Sindh,8,Jacobabad,805,Garhi Khairo,80501,Mohammadpur,800114
Sindh,8,Jacobabad,805,Jacobabad,80502,Ahmedpur,800115
Sindh,8,Jacobabad,805,Jacobabad,80502,Dasti,800116
Sindh,8,Jacobabad,805,Jacobabad,80502,Garhichand,800117
Sindh,8,Jacobabad,805,Jacobabad,80502,Nawera,800118
Sindh,8,Jacobabad,805,Jacobabad,80502,Qadir Pur,800119
Sindh,8,Jacobabad,805,Jacobabad,80502,Ramzanpur,800120
Sindh,8,Jacobabad,805,Jacobabad,80502,Rind Wahi,800121
Sindh,8,Jacobabad,805,Jacobabad,80502,Rindwahi,800122
Sindh,8,Jacobabad,805,Thul,80503,Bachro,800123
Sindh,8,Jacobabad,805,Thul,80503,Balochabad,800124
Sindh,8,Jacobabad,805,Thul,80503,Dinpur,800125
Sindh,8,Jacobabad,805,Thul,80503,Garhi Hassan,800126
Sindh,8,Jacobabad,805,Thul,80503,Joungal,800127
Sindh,8,Jacobabad,805,Thul,80503,Karim Bux,800128
Sindh,8,Jacobabad,805,Thul,80503,Kot Jangato,800129
Sindh,8,Jacobabad,805,Thul,80503,Logi,800130
Sindh,8,Jacobabad,805,Thul,80503,Mirpur,800131
Sindh,8,Jacobabad,805,Thul,80503,Misripur,800132
Sindh,8,Jacobabad,805,Thul,80503,Mubarakpur,800133
Sindh,8,Jacobabad,805,Thul,80503,Ranjhapur,800134
Sindh,8,Jacobabad,805,Thul,80503,Saidokot,800135
Sindh,8,Jacobabad,805,Thul,80503,Sherwah,800136
Sindh,8,Jacobabad,805,Thul,80503,Tajo Khoso,800137
Sindh,8,Jacobabad,805,Thul,80503,Thul Nao,800138
Sindh,8,Jacobabad,805,Thul,80503,Thul-ii,800139
Sindh,8,Jacobabad,805,Thul,80503,Toj,800140
Sindh,8,Jamshoro,806,Kotri,80601,Allah Bachyo Shoro,800141
Sindh,8,Jamshoro,806,Kotri,80601,Jamshoro,800142
Sindh,8,Jamshoro,806,Kotri,80601,Morhojabal,800143
Sindh,8,Jamshoro,806,Kotri,80601,Sonwalhar,800144
Sindh,8,Jamshoro,806,Kotri,80601,Unerpur,800145
Sindh,8,Jamshoro,806,Manjand,80602,Amri,800146
Sindh,8,Jamshoro,806,Manjand,80602,Lakha,800147
Sindh,8,Jamshoro,806,Manjand,80602,Manjhand,800148
Sindh,8,Jamshoro,806,Manjand,80602,Manzoorabad,800149
Sindh,8,Jamshoro,806,Manjand,80602,Morhojabal,800150
Sindh,8,Jamshoro,806,Manjand,80602,Sann,800151
Sindh,8,Jamshoro,806,Manjand,80602,Unerpur,800152
Sindh,8,Jamshoro,806,Sehwan,80603,Bhan,800153
Sindh,8,Jamshoro,806,Sehwan,80603,Bubak,800154
Sindh,8,Jamshoro,806,Sehwan,80603,Channa,800155
Sindh,8,Jamshoro,806,Sehwan,80603,Dal,800156
Sindh,8,Jamshoro,806,Sehwan,80603,Jhangra,800157
Sindh,8,Jamshoro,806,Sehwan,80603,Sehwan I-uc,800158
Sindh,8,Jamshoro,806,Sehwan,80603,Talti,800159
Sindh,8,Jamshoro,806,Sehwan,80603,Unknown14,800160
Sindh,8,Jamshoro,806,Thano Bula Khan,80604,Mole,800161
Sindh,8,Jamshoro,806,Thano Bula Khan,80604,Sari,800162
Sindh,8,Jamshoro,806,Thano Bula Khan,80604,Thano Arab Khan,800163
Sindh,8,Jamshoro,806,Thano Bula Khan,80604,Thano Bula Khan,800164
Sindh,8,Jamshoro,806,Thano Bula Khan,80604,Toung,800165
Sindh,8,Kashmore,808,Kandhkot,80801,Akhero,800166
Sindh,8,Kashmore,808,Kandhkot,80801,Dari (ghouspur),800167
Sindh,8,Kashmore,808,Kandhkot,80801,Doulatpur,800168
Sindh,8,Kashmore,808,Kandhkot,80801,Haibat,800169
Sindh,8,Kashmore,808,Kandhkot,80801,Kajili,800170
Sindh,8,Kashmore,808,Kandhkot,80801,Maleer,800171
Sindh,8,Kashmore,808,Kashmore,80802,Badani,800172
Sindh,8,Kashmore,808,Kashmore,80802,Buxapur,800173
Sindh,8,Kashmore,808,Kashmore,80802,Gihalpur,800174
Sindh,8,Kashmore,808,Kashmore,80802,Gublo,800175
Sindh,8,Kashmore,808,Kashmore,80802,Gulanpur,800176
Sindh,8,Kashmore,808,Kashmore,80802,K.s.ali Bilawal Khan Domki,800177
Sindh,8,Kashmore,808,Kashmore,80802,Kashmore Colony-i,800178
Sindh,8,Kashmore,808,Kashmore,80802,Kashmore-ii,800179
Sindh,8,Kashmore,808,Kashmore,80802,Khewali,800180
Sindh,8,Kashmore,808,Kashmore,80802,Kumb,800181
Sindh,8,Kashmore,808,Kashmore,80802,Rasool Bux Khan Chachar,800182
Sindh,8,Kashmore,808,Kashmore,80802,Zorgar,800184
Sindh,8,Kashmore,808,Tangwani,80803,Cheel,800185
Sindh,8,Kashmore,808,Tangwani,80803,Duniapur,800186
Sindh,8,Kashmore,808,Tangwani,80803,Gulwali,800187
Sindh,8,Kashmore,808,Tangwani,80803,Jamal,800188
Sindh,8,Kashmore,808,Tangwani,80803,Karampur,800189
Sindh,8,Kashmore,808,Tangwani,80803,Lalao,800190
Sindh,8,Kashmore,808,Tangwani,80803,Lashari,800191
Sindh,8,Kashmore,808,Tangwani,80803,Nil,800192
Sindh,8,Kashmore,808,Tangwani,80803,Risaldar,800193
Sindh,8,Kashmore,808,Tangwani,80803,Saifal,800194
Sindh,8,Kashmore,808,Tangwani,80803,Suhliani,800195
Sindh,8,Kashmore,808,Tangwani,80803,Tangwani,800196
Sindh,8,Khairpur,809,Faiz Ganj,80901,Akari,800197
Sindh,8,Khairpur,809,Faiz Ganj,80901,Bhango Behan,800198
Sindh,8,Khairpur,809,Faiz Ganj,80901,Kandiari,800199
Sindh,8,Khairpur,809,Faiz Ganj,80901,Karundi,800200
Sindh,8,Khairpur,809,Faiz Ganj,80901,Kot Lalu,800201
Sindh,8,Khairpur,809,Faiz Ganj,80901,Pacca Chang,800202
Sindh,8,Khairpur,809,Faiz Ganj,80901,Razabad,800203
Sindh,8,Khairpur,809,Gambat,80902,Agra,800204
Sindh,8,Khairpur,809,Gambat,80902,Bhelaro,800205
Sindh,8,Khairpur,809,Gambat,80902,Gambat,800206
Sindh,8,Khairpur,809,Gambat,80902,Jado Wahan,800207
Sindh,8,Khairpur,809,Gambat,80902,Kamaldero,800208
Sindh,8,Khairpur,809,Gambat,80902,Khemta,800209
Sindh,8,Khairpur,809,Gambat,80902,Khuhra,800210
Sindh,8,Khairpur,809,Gambat,80902,Ripri,800211
Sindh,8,Khairpur,809,Khairpur,80903,Baberloi,800212
Sindh,8,Khairpur,809,Khairpur,80903,Bukhari,800213
Sindh,8,Khairpur,809,Khairpur,80903,Khanpur,800214
Sindh,8,Khairpur,809,Khairpur,80903,Machyoon,800215
Sindh,8,Khairpur,809,Khairpur,80903,Mehar Ali,800216
Sindh,8,Khairpur,809,Khairpur,80903,Mori,800217
Sindh,8,Khairpur,809,Khairpur,80903,Nizamani,800218
Sindh,8,Khairpur,809,Khairpur,80903,Shadi Shaheed,800219
Sindh,8,Khairpur,809,Khairpur,80903,Tando Masti,800220
Sindh,8,Khairpur,809,Khairpur,80903,Therhi,800221
Sindh,8,Khairpur,809,Kingri,80904,Ahmed Pur,800222
Sindh,8,Khairpur,809,Kingri,80904,Drib Mehar Shah,800223
Sindh,8,Khairpur,809,Kingri,80904,Hadal Shah,800224
Sindh,8,Khairpur,809,Kingri,80904,Kolab Jial,800225
Sindh,8,Khairpur,809,Kingri,80904,Kot Mir Mohammad,800226
Sindh,8,Khairpur,809,Kingri,80904,Manghanwari,800227
Sindh,8,Khairpur,809,Kingri,80904,Noorpur,800228
Sindh,8,Khairpur,809,Kingri,80904,Pir Jogoth,800229
Sindh,8,Khairpur,809,Kingri,80904,Piryaloi,800230
Sindh,8,Khairpur,809,Kingri,80904,Saderji,800231
Sindh,8,Khairpur,809,Kot Diji,80905,Bapho,800232
Sindh,8,Khairpur,809,Kot Diji,80905,Fareedabad,800233
Sindh,8,Khairpur,809,Kot Diji,80905,Fareedabad,800234
Sindh,8,Khairpur,809,Kot Diji,80905,Fatehpur,800235
Sindh,8,Khairpur,809,Kot Diji,80905,Jeskani,800236
Sindh,8,Khairpur,809,Kot Diji,80905,Jhando Mashaik,800237
Sindh,8,Khairpur,809,Kot Diji,80905,Kot Diji,800238
Sindh,8,Khairpur,809,Kot Diji,80905,Kumb,800239
Sindh,8,Khairpur,809,Kot Diji,80905,Layari,800240
Sindh,8,Khairpur,809,Kot Diji,80905,Muhba Wah,800241
Sindh,8,Khairpur,809,Kot Diji,80905,Nasir Faqir,800242
Sindh,8,Khairpur,809,Kot Diji,80905,Sohu,800243
Sindh,8,Khairpur,809,Mirwah,80906,Baqi Khan,800244
Sindh,8,Khairpur,809,Mirwah,80906,Bozdar Wada,800245
Sindh,8,Khairpur,809,Mirwah,80906,Deparja,800246
Sindh,8,Khairpur,809,Mirwah,80906,Hindiari,800247
Sindh,8,Khairpur,809,Mirwah,80906,Mandan,800248
Sindh,8,Khairpur,809,Mirwah,80906,Mohsin Shah,800249
Sindh,8,Khairpur,809,Mirwah,80906,Sabar Rind,800250
Sindh,8,Khairpur,809,Mirwah,80906,Setarja,800251
Sindh,8,Khairpur,809,Mirwah,80906,Tando Mir Ali,800252
Sindh,8,Khairpur,809,Mirwah,80906,Thari Mirwah,800253
Sindh,8,Khairpur,809,Mirwah,80906,Veesar,800254
Sindh,8,Khairpur,809,Nara,80907,Choon Diko,800255
Sindh,8,Khairpur,809,Nara,80907,Khenwari,800256
Sindh,8,Khairpur,809,Nara,80907,Kot Jubo,800257
Sindh,8,Khairpur,809,Nara,80907,Sikanderabad,800258
Sindh,8,Khairpur,809,Nara,80907,Tajjal,800259
Sindh,8,Khairpur,809,Sobho Dero,80908,Gadeji,800260
Sindh,8,Khairpur,809,Sobho Dero,80908,Hingor Ja,800261
Sindh,8,Khairpur,809,Sobho Dero,80908,Mad,800262
Sindh,8,Khairpur,809,Sobho Dero,80908,Pir Hayat Shah,800263
Sindh,8,Khairpur,809,Sobho Dero,80908,Rani Pur Un,800264
Sindh,8,Khairpur,809,Sobho Dero,80908,Rasoolabad,800265
Sindh,8,Khairpur,809,Sobho Dero,80908,Sagyoon,800266
Sindh,8,Khairpur,809,Sobho Dero,80908,Sami,800267
Sindh,8,Khairpur,809,Sobho Dero,80908,Sobhodero,800268
Sindh,8,Larkana,810,Bakrani,81004,Arija,800269
Sindh,8,Larkana,810,Dokri,81001,Badeh-ii,800270
Sindh,8,Larkana,810,Dokri,81001,Bagi,800271
Sindh,8,Larkana,810,Dokri,81001,Dokri,800272
Sindh,8,Larkana,810,Bakrani,81004,Garello,800273
Sindh,8,Larkana,810,Dokri,81001,Karani,800274
Sindh,8,Larkana,810,Bakrani,81004,Mad Bahu,800275
Sindh,8,Larkana,810,Bakrani,81004,Mehrabpur,800276
Sindh,8,Larkana,810,Bakrani,81004,Pathan,800277
Sindh,8,Larkana,810,Bakrani,81004,Purano Abad,800278
Sindh,8,Larkana,810,Dokri,81001,Tatri,800279
Sindh,8,Larkana,810,Dokri,81001,Yaru Lakhir,800280
Sindh,8,Larkana,810,Larkana,81002,Akil,800281
Sindh,8,Larkana,810,Larkana,81002,Banguldero,800282
Sindh,8,Larkana,810,Larkana,81002,Beriochandio,800283
Sindh,8,Larkana,810,Larkana,81002,Dhamraha,800284
Sindh,8,Larkana,810,Larkana,81002,Fatehpur,800285
Sindh,8,Larkana,810,Larkana,81002,Kothi,800286
Sindh,8,Larkana,810,Larkana,81002,Naich,800287
Sindh,8,Larkana,810,Larkana,81002,Phul,800288
Sindh,8,Larkana,810,Larkana,81002,Rashid Wagan,800289
Sindh,8,Larkana,810,Larkana,81002,Unknown15,800290
Sindh,8,Larkana,810,Ratodero,81003,Bahman,800291
Sindh,8,Larkana,810,Ratodero,81003,Banguldero,800292
Sindh,8,Larkana,810,Ratodero,81003,Jumo Agham,800293
Sindh,8,Larkana,810,Ratodero,81003,Pir Bakhsh Bhutto,800294
Sindh,8,Larkana,810,Ratodero,81003,Ratodero Ii,800295
Sindh,8,Larkana,810,Ratodero,81003,Saidu Dero,800296
Sindh,8,Larkana,810,Ratodero,81003,Warisdino Machhi,800297
Sindh,8,Matiari,811,Hala,81101,Bhalidino Kaka,800298
Sindh,8,Matiari,811,Hala,81101,Bhanoth,800299
Sindh,8,Matiari,811,Hala,81101,Bhitshah,800300
Sindh,8,Matiari,811,Hala,81101,Hala Old,800301
Sindh,8,Matiari,811,Hala,81101,Hala-2,800302
Sindh,8,Matiari,811,Hala,81101,Karam Khan Nizamani,800303
Sindh,8,Matiari,811,Hala,81101,Saeed Abad,800304
Sindh,8,Matiari,811,Hala,81101,Shah Mir Rahu,800305
Sindh,8,Matiari,811,Hala,81101,Zerpir,800306
Sindh,8,Matiari,811,Matiari,81102,Bau Khan Pathan,800307
Sindh,8,Matiari,811,Matiari,81102,Bhitshah,800308
Sindh,8,Matiari,811,Matiari,81102,Faqeer Nooh Hothyai,800309
Sindh,8,Matiari,811,Matiari,81102,Matiari,800310
Sindh,8,Matiari,811,Matiari,81102,Oderolal Station,800311
Sindh,8,Matiari,811,Matiari,81102,Oderolal Village,800312
Sindh,8,Matiari,811,Matiari,81102,Sekhat,800313
Sindh,8,Matiari,811,Matiari,81102,Shah Alam Shah,800314
Sindh,8,Matiari,811,Matiari,81102,Tajpur,800315
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Bhiria City,800316
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Bhiria Road,800317
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Chaheen,800318
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Dalipota,800319
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Ghan Gaju,800320
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Jiando Rajper,800321
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Khahi Kassim,800322
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Kotbahadur,800323
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Lakha Road,800324
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Molhan,800325
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Palano,800326
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Saeedpur,800327
Sindh,8,Naushahro Feroze,813,Bhiria,81301,Tharushah,800328
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Abad,800329
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Behlani,800330
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Bhorti,800331
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Dabhro,800332
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Ganghra,800333
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Ghulam Shah,800334
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Halani,800335
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Jam Noorullah,800336
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Kamaldero,800337
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Khanwahan,800338
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Kotri Mohammad Kabir,800339
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Mehrabpur 01,800340
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Mehrabpur 02,800341
Sindh,8,Naushahro Feroze,813,Kandiaro,81302,Mohabat Dero Jagir,800342
Sindh,8,Naushahro Feroze,813,Moro,81303,Daris,800343
Sindh,8,Naushahro Feroze,813,Moro,81303,Depareja,800344
Sindh,8,Naushahro Feroze,813,Moro,81303,Fatoo Balal,800345
Sindh,8,Naushahro Feroze,813,Moro,81303,Gachero,800346
Sindh,8,Naushahro Feroze,813,Moro,81303,Jatoi,800347
Sindh,8,Naushahro Feroze,813,Moro,81303,Kahkat,800348
Sindh,8,Naushahro Feroze,813,Moro,81303,Khairwah,800349
Sindh,8,Naushahro Feroze,813,Moro,81303,Lalia,800350
Sindh,8,Naushahro Feroze,813,Moro,81303,Manahin,800351
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Abran,800352
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Bhambhri,800353
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Dangeja,800354
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Darya Khan Mari,800355
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Kur Hassan,800356
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Masurjiwai,800357
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Mithiani,800358
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Naushahro Feroze,800359
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Noorpur,800360
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Padidan,800361
Sindh,8,Naushahro Feroze,813,Naushahro Feroze,81304,Phull,800362
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Ber,800363
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Buhar,800364
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Dost Ali,800365
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Gaibidero,800366
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Jian Abro,800367
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Kalar,800368
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Kamber-3,800369
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Khairpur Joso,800370
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Ranwati,800371
Sindh,8,Qambar Shahdadkot,815,Miro Khan,81502,Bahram,800372
Sindh,8,Qambar Shahdadkot,815,Miro Khan,81502,Chousul,800373
Sindh,8,Qambar Shahdadkot,815,Miro Khan,81502,Dhingano Mahesar,800374
Sindh,8,Qambar Shahdadkot,815,Miro Khan,81502,Karira,800375
Sindh,8,Qambar Shahdadkot,815,Miro Khan,81502,Khabar,800376
Sindh,8,Qambar Shahdadkot,815,Miro Khan,81502,Mirokhan,800377
Sindh,8,Qambar Shahdadkot,815,Miro Khan,81502,Sijawal,800378
Sindh,8,Qambar Shahdadkot,815,Miro Khan,81502,Tharo Wadho,800379
Sindh,8,Qambar Shahdadkot,815,Qubo Saeed Khan,81503,Bagodero,800380
Sindh,8,Qambar Shahdadkot,815,Qubo Saeed Khan,81503,Hazar Wah,800381
Sindh,8,Qambar Shahdadkot,815,Qubo Saeed Khan,81503,Jamali,800382
Sindh,8,Qambar Shahdadkot,815,Qubo Saeed Khan,81503,Qubo Saeed Khan,800383
Sindh,8,Qambar Shahdadkot,815,Shahdad Kot,81504,Aitbar Khan Chandio,800384
Sindh,8,Qambar Shahdadkot,815,Shahdad Kot,81504,Hazar Wah,800385
Sindh,8,Qambar Shahdadkot,815,Shahdad Kot,81504,Jamali,800386
Sindh,8,Qambar Shahdadkot,815,Shahdad Kot,81504,Shahdadkot 03,800387
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Abad,800388
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Dera,800389
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Gaji Khunawar,800390
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Khandu,800391
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Lakhu,800392
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Laloo Rounak,800393
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Miandad Chinjini,800394
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Mirpur,800395
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Muradi,800396
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Wagan,800397
Sindh,8,Qambar Shahdadkot,815,Warah,81505,Warah,800398
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Ahmed Bughio,800399
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Daulatpur,800400
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Haberi,800401
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Khar,800402
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Manharo,800403
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Mirzabagh,800404
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Qazi Ahmed 01,800405
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Qazi Ahmed 02,800406
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Said Kando,800407
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Sawari,800408
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,Shahpur Jahania,800409
Sindh,8,Shaheed Benazirabad,816,Daulat Pur,81601,That,800410
Sindh,8,Shaheed Benazirabad,816,Daur,81604,60th Mile,800411
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Abdul Hassan,800412
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Amirji,800413
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Bandhi,800414
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Bucheri,800415
Sindh,8,Shaheed Benazirabad,816,Nawabshah,81602,Chanesar 01,800416
Sindh,8,Shaheed Benazirabad,816,Nawabshah,81602,Chanesar 02,800417
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Daur,800418
Sindh,8,Shaheed Benazirabad,816,Nawabshah,81602,Ghandtar,800419
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Ghulam Hyder Shah,800420
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Jam Sahib,800421
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Jamalshah,800422
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Jhoro Khan Shar,800423
Sindh,8,Shaheed Benazirabad,816,Nawabshah,81602,Khair Shah,800424
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Manharo,800425
Sindh,8,Shaheed Benazirabad,816,Nawabshah,81602,Nawabshah 04,800426
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Obharisawari,800427
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Rais Mohammad I K.brohi,800428
Sindh,8,Shaheed Benazirabad,816,Daur,81604,Suhello,800429
Sindh,8,Shaheed Benazirabad,816,Nawabshah,81602,Unknown16,800430
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Bhura,800431
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Dalildero,800432
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Guhram Mari,800433
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Hamal Faqir,800434
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Karam Jamali,800435
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Khadhar,800436
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Kumbleema,800437
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Marvi,800438
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Mehrabpur,800439
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Pir Zaki,800440
Sindh,8,Shaheed Benazirabad,816,Sakrand,81603,Sakrand 02,800441
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Amrote,800442
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Bhambhir,800443
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Dakhan,800444
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Gaheja,800445
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Garhi Yasin,800446
Sindh,8,Shikarpur,810,Garhi Yasin,81701,Jindo Dero,800447
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Madeji,800448
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Mirzapur,800449
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Naushahro Abro,800450
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Nim,800451
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Shhato Mangi,800452
Sindh,8,Shikarpur,817,Garhi Yasin,81701,Waryaso,800453
Sindh,8,Shikarpur,817,Khanpur,81702,Garhi Tegho,800454
Sindh,8,Shikarpur,817,Khanpur,81702,Ghari Dhako,800455
Sindh,8,Shikarpur,817,Khanpur,81702,Mehmooda Bagh,800456
Sindh,8,Shikarpur,817,Khanpur,81702,Mian Sahib,800457
Sindh,8,Shikarpur,817,Khanpur,81702,Pir Bux Shujrah,800458
Sindh,8,Shikarpur,817,Khanpur,81702,Rahimabad,800459
Sindh,8,Shikarpur,817,Khanpur,81702,Shabira Abad,800460
Sindh,8,Shikarpur,817,Khanpur,81702,Thanhrio,800461
Sindh,8,Shikarpur,817,Khanpur,81702,Zarkhel,800462
Sindh,8,Shikarpur,817,Lakhi,81703,Abdoo,800463
Sindh,8,Shikarpur,817,Lakhi,81703,Bhirkan,800464
Sindh,8,Shikarpur,817,Lakhi,81703,Chak,800465
Sindh,8,Shikarpur,817,Lakhi,81703,Jehan Khan,800466
Sindh,8,Shikarpur,817,Lakhi,81703,Lakhi,800467
Sindh,8,Shikarpur,817,Lakhi,81703,Ruk,800468
Sindh,8,Shikarpur,817,Lakhi,81703,Rustam,800469
